transaction_id,customer_id,transaction_date,total_amount,campaign_id
TXN0002807,CUST000728,2025-07-10,4113900.0,
TXN0002808,CUST000431,2025-12-21,2352500.0,
TXN0002809,CUST001183,2025-11-03,9770000.0,
TXN0002810,CUST000227,2024-04-30,27058000.0,
TXN0002811,CUST001172,2024-10-15,5546600.0,
TXN0002812,CUST000355,2023-12-22,1287400.0,
TXN0002813,CUST000496,2025-07-17,116700.0,
TXN0002814,CUST000356,2023-07-25,5446900.0,
TXN0002815,CUST000403,2025-07-07,26963400.0,CAMP0022
TXN0002816,CUST000129,2024-10-19,1409700.0,
TXN0002817,CUST000608,2023-12-19,6364500.0,
TXN0002818,CUST001125,2024-08-04,2346700.0,
TXN0002819,CUST000667,2024-12-05,230600.0,
TXN0002820,CUST000202,2023-11-12,2412000.0,
TXN0002821,CUST000211,2022-11-04,861900.0,
TXN0002822,CUST001079,2025-01-17,20793200.0,
TXN0002823,CUST000253,2024-12-26,48984900.0,
TXN0002824,CUST000781,2025-01-08,2535600.0,
TXN0002825,CUST000177,2025-06-26,22449600.0,CAMP0022
TXN0002826,CUST001009,2024-03-14,1529600.0,
TXN0002827,CUST000324,2022-12-05,2978800.0,
TXN0002828,CUST000548,2025-01-24,45697300.0,
TXN0002829,CUST000251,2023-12-01,20453900.0,
TXN0002830,CUST000033,2024-09-11,99400.0,CAMP0017
TXN0002831,CUST000537,2022-12-08,2697600.0,
TXN0002832,CUST001187,2022-09-30,5631500.0,
TXN0002833,CUST000532,2025-05-17,231600.0,CAMP0021
TXN0002834,CUST000884,2025-12-30,35663600.0,
TXN0002835,CUST000781,2024-10-30,11436000.0,
TXN0002836,CUST000263,2024-07-06,12294700.0,
TXN0002837,CUST000916,2024-10-23,15093000.0,
TXN0002838,CUST001148,2025-04-27,2698800.0,CAMP0021
TXN0002839,CUST001149,2025-08-30,7533500.0,
TXN0002840,CUST001140,2024-10-07,6154000.0,
TXN0002841,CUST001096,2024-03-22,718500.0,
TXN0002842,CUST000316,2024-03-25,17469900.0,
TXN0002843,CUST000866,2025-09-08,2360800.0,
TXN0002844,CUST000551,2025-08-23,30027600.0,
TXN0002845,CUST000979,2025-07-07,1965200.0,
TXN0002846,CUST000937,2024-07-24,168200.0,
TXN0002847,CUST000597,2025-10-14,2877300.0,
TXN0002848,CUST000870,2025-08-06,26109300.0,
TXN0002849,CUST000148,2025-08-14,17617100.0,
TXN0002850,CUST000103,2025-09-10,1890800.0,
TXN0002851,CUST000812,2023-07-06,4011900.0,
TXN0002852,CUST000318,2024-10-22,33271000.0,
TXN0002853,CUST000343,2025-12-07,4823600.0,
TXN0002854,CUST001037,2023-03-26,2819800.0,
TXN0002855,CUST000684,2025-12-15,15084800.0,
TXN0002856,CUST000820,2025-05-23,33674400.0,CAMP0021
TXN0002857,CUST000033,2024-07-01,7184300.0,
TXN0002858,CUST000896,2025-10-17,1901200.0,
TXN0002859,CUST000099,2025-11-27,1971500.0,
TXN0002860,CUST000314,2025-10-26,1470300.0,CAMP0024
TXN0002861,CUST000732,2025-03-21,2641700.0,
TXN0002862,CUST000656,2025-10-21,2486000.0,
TXN0002863,CUST000854,2023-12-18,2185600.0,
TXN0002864,CUST001049,2024-09-11,6322600.0,CAMP0017
TXN0002865,CUST001034,2023-12-11,27784000.0,
TXN0002866,CUST000629,2025-08-10,877400.0,
TXN0002867,CUST000565,2025-11-20,2970300.0,
TXN0002868,CUST000975,2024-02-11,7559000.0,
TXN0002869,CUST000741,2024-05-07,14360100.0,
TXN0002870,CUST000885,2025-09-13,26115400.0,
TXN0002871,CUST001193,2025-01-06,7930200.0,
TXN0002872,CUST000956,2025-03-06,806200.0,CAMP0020
TXN0002873,CUST000517,2025-03-29,8821100.0,CAMP0020
TXN0002874,CUST000749,2025-09-07,4086300.0,CAMP0023
TXN0002875,CUST000767,2025-04-11,28135400.0,
TXN0002876,CUST000487,2024-11-13,8215700.0,
TXN0002877,CUST000201,2025-09-14,11806800.0,
TXN0002878,CUST000344,2023-08-14,575400.0,
TXN0002879,CUST000004,2024-04-04,283500.0,CAMP0014
TXN0002880,CUST000197,2025-02-04,1222700.0,
TXN0002881,CUST000655,2025-12-12,5547300.0,
TXN0002882,CUST000825,2024-04-27,3450500.0,CAMP0015
TXN0002883,CUST000207,2022-12-11,293400.0,
TXN0002884,CUST000064,2023-02-12,4916800.0,
TXN0002885,CUST000785,2025-09-01,2454700.0,CAMP0023
TXN0002886,CUST000225,2024-12-09,78766200.0,
TXN0002887,CUST000878,2025-07-13,1555500.0,
TXN0002888,CUST000094,2025-06-17,376000.0,
TXN0002889,CUST000273,2024-05-26,4478400.0,
TXN0002890,CUST000015,2022-06-15,4668000.0,
TXN0002891,CUST001009,2025-08-14,24772900.0,
TXN0002892,CUST000983,2025-05-05,1700700.0,
TXN0002893,CUST000468,2025-08-07,13028000.0,
TXN0002894,CUST001052,2024-03-03,1209000.0,
TXN0002895,CUST000140,2023-09-22,4737300.0,CAMP0011
TXN0002896,CUST000661,2023-09-04,7668600.0,
TXN0002897,CUST000653,2024-07-29,6582600.0,
TXN0002898,CUST000768,2024-10-17,1376200.0,
TXN0002899,CUST000438,2024-08-10,7339600.0,
TXN0002900,CUST001132,2025-05-30,10089700.0,CAMP0021
TXN0002901,CUST000340,2025-03-15,3389000.0,CAMP0020
TXN0002902,CUST000547,2024-01-28,1494600.0,
TXN0002903,CUST000908,2024-10-11,14552700.0,
TXN0002904,CUST000095,2025-09-09,88192400.0,CAMP0023
TXN0002905,CUST000006,2025-08-25,24034000.0,CAMP0023
TXN0002906,CUST001118,2025-09-22,19335700.0,
TXN0002907,CUST000332,2025-07-12,3212200.0,
TXN0002908,CUST000612,2023-12-31,25767700.0,
TXN0002909,CUST000997,2024-06-28,1599600.0,
TXN0002910,CUST000923,2025-03-08,324600.0,
TXN0002911,CUST000766,2025-04-19,51107300.0,
TXN0002912,CUST000359,2023-05-15,11686800.0,
TXN0002913,CUST000699,2023-10-25,15229600.0,
TXN0002914,CUST000566,2025-02-02,1437400.0,
TXN0002915,CUST000408,2025-04-23,1240500.0,
TXN0002916,CUST000491,2025-12-06,6389200.0,
TXN0002917,CUST001176,2023-05-15,1839100.0,
TXN0002918,CUST000182,2023-03-25,4345100.0,
TXN0002919,CUST000930,2024-10-22,2027000.0,
TXN0002920,CUST000926,2023-03-21,12376400.0,CAMP0008
TXN0002921,CUST001138,2025-11-30,8829400.0,
TXN0002922,CUST001142,2025-07-08,49528200.0,
TXN0002923,CUST000460,2025-05-24,977100.0,
TXN0002924,CUST000092,2025-01-16,2016000.0,CAMP0019
TXN0002925,CUST000541,2025-10-20,34326400.0,
TXN0002926,CUST000899,2023-10-14,621000.0,
TXN0002927,CUST000793,2024-12-25,35839300.0,
TXN0002928,CUST000613,2025-06-29,11088400.0,
TXN0002929,CUST000742,2024-03-01,8925000.0,
TXN0002930,CUST000341,2024-04-28,3963000.0,
TXN0002931,CUST000715,2025-07-23,12200400.0,
TXN0002932,CUST000373,2025-07-06,15677500.0,
TXN0002933,CUST000935,2024-12-02,6175000.0,
TXN0002934,CUST000960,2024-12-03,12891000.0,
TXN0002935,CUST000267,2025-02-08,4679700.0,
TXN0002936,CUST000475,2024-02-16,5646200.0,
TXN0002937,CUST000517,2024-03-21,15421400.0,
TXN0002938,CUST000268,2024-02-22,50100100.0,
TXN0002939,CUST000186,2024-01-29,41477500.0,
TXN0002940,CUST001089,2025-12-05,23942000.0,
TXN0002941,CUST000742,2024-07-02,9194100.0,
TXN0002942,CUST000620,2022-10-14,38376800.0,CAMP0005
TXN0002943,CUST000087,2023-05-23,14605400.0,
TXN0002944,CUST000428,2023-10-11,39109700.0,
TXN0002945,CUST001163,2025-05-25,5568500.0,
TXN0002946,CUST000481,2023-10-22,1082200.0,
TXN0002947,CUST000010,2025-05-21,3666900.0,CAMP0021
TXN0002948,CUST000308,2025-12-21,6561400.0,
TXN0002949,CUST000008,2022-12-26,4704200.0,
TXN0002950,CUST000282,2025-10-30,981300.0,
TXN0002951,CUST000270,2025-09-23,7258100.0,
TXN0002952,CUST001170,2025-05-17,15045600.0,
TXN0002953,CUST000700,2024-08-20,5526800.0,
TXN0002954,CUST000022,2025-09-07,675300.0,CAMP0023
TXN0002955,CUST000470,2023-08-19,3714200.0,
TXN0002956,CUST000196,2024-07-02,1989600.0,
TXN0002957,CUST000990,2024-08-08,6480400.0,
TXN0002958,CUST000718,2022-11-12,19782300.0,
TXN0002959,CUST000922,2025-11-15,290400.0,
TXN0002960,CUST001200,2024-11-17,1417900.0,
TXN0002961,CUST000909,2023-07-26,3895000.0,
TXN0002962,CUST000620,2025-12-12,408200.0,
TXN0002963,CUST000613,2025-09-23,36627900.0,
TXN0002964,CUST001060,2025-12-01,37996600.0,
TXN0002965,CUST000984,2023-04-26,1614200.0,
TXN0002966,CUST000624,2025-09-20,3774700.0,
TXN0002967,CUST000692,2025-12-22,3309500.0,
TXN0002968,CUST000554,2025-06-18,726000.0,CAMP0022
TXN0002969,CUST001191,2025-06-28,231200.0,
TXN0002970,CUST001163,2025-04-16,192800.0,
TXN0002971,CUST000859,2025-09-13,54979200.0,
TXN0002972,CUST000284,2025-07-07,16681700.0,
TXN0002973,CUST000473,2023-10-13,8213800.0,
TXN0002974,CUST000233,2025-12-13,1884200.0,
TXN0002975,CUST000863,2025-07-20,623300.0,
TXN0002976,CUST001069,2024-12-26,17551300.0,
TXN0002977,CUST000559,2024-08-06,3690800.0,
TXN0002978,CUST000851,2024-11-28,4934100.0,
TXN0002979,CUST000335,2025-02-10,12261600.0,
TXN0002980,CUST001177,2024-09-17,16320900.0,
TXN0002981,CUST000929,2024-10-16,361800.0,
TXN0002982,CUST000617,2024-01-25,7222500.0,
TXN0002983,CUST000361,2025-01-07,2437600.0,
TXN0002984,CUST000126,2024-09-23,6851000.0,
TXN0002985,CUST000040,2024-07-06,888200.0,
TXN0002986,CUST001143,2025-07-04,4766600.0,CAMP0022
TXN0002987,CUST000477,2024-02-01,3749800.0,
TXN0002988,CUST000472,2025-08-17,16659400.0,
TXN0002989,CUST000045,2025-08-05,2365000.0,
TXN0002990,CUST000664,2022-12-14,21587600.0,
TXN0002991,CUST000184,2024-12-07,1988500.0,
TXN0002992,CUST000560,2024-07-28,866400.0,
TXN0002993,CUST000806,2024-02-23,847400.0,
TXN0002994,CUST000761,2025-09-30,4457700.0,
TXN0002995,CUST000477,2024-09-27,716900.0,
TXN0002996,CUST000187,2025-04-25,8954100.0,
TXN0002997,CUST000964,2023-02-05,1015800.0,
TXN0002998,CUST000804,2025-02-23,20593900.0,
TXN0002999,CUST000036,2025-04-13,1221800.0,
TXN0003000,CUST000153,2025-12-24,50942900.0,
TXN0003001,CUST000150,2024-10-25,765800.0,CAMP0018
TXN0003002,CUST001026,2025-02-25,4888200.0,CAMP0020
TXN0003003,CUST000078,2023-08-12,1271100.0,
TXN0003004,CUST000856,2024-06-04,492800.0,
TXN0003005,CUST000995,2025-04-19,4945200.0,
TXN0003006,CUST000791,2024-04-08,28807000.0,
TXN0003007,CUST000718,2025-12-21,3224800.0,
TXN0003008,CUST000685,2024-07-11,2731800.0,CAMP0016
TXN0003009,CUST001135,2025-06-05,19429200.0,
TXN0003010,CUST000721,2024-09-20,2553300.0,
TXN0003011,CUST000102,2025-03-19,6366600.0,
TXN0003012,CUST000419,2025-07-16,51839200.0,
TXN0003013,CUST001079,2024-09-15,7864700.0,
TXN0003014,CUST000871,2024-11-22,20977500.0,
TXN0003015,CUST000510,2023-02-02,17285000.0,
TXN0003016,CUST001084,2024-08-22,1525200.0,
TXN0003017,CUST000204,2025-06-16,14081800.0,
TXN0003018,CUST000580,2025-07-03,12696200.0,
TXN0003019,CUST000595,2024-11-24,20772400.0,
TXN0003020,CUST000075,2025-12-21,3280400.0,
TXN0003021,CUST000486,2025-12-02,13604200.0,
TXN0003022,CUST000510,2025-07-15,330000.0,
TXN0003023,CUST001189,2023-12-25,4795700.0,
TXN0003024,CUST000570,2025-02-05,7233000.0,
TXN0003025,CUST000313,2025-04-28,4680900.0,
TXN0003026,CUST000671,2024-10-26,2731200.0,CAMP0018
TXN0003027,CUST000266,2024-11-26,4234800.0,CAMP0018
TXN0003028,CUST000756,2025-07-07,4703000.0,
TXN0003029,CUST000089,2025-05-01,57324200.0,
TXN0003030,CUST000782,2023-05-13,52689800.0,CAMP0009
TXN0003031,CUST000297,2024-10-29,4498900.0,
TXN0003032,CUST000501,2024-10-24,10881000.0,CAMP0018
TXN0003033,CUST000226,2025-08-05,2413000.0,
TXN0003034,CUST000779,2025-10-26,2393100.0,CAMP0024
TXN0003035,CUST000541,2024-08-22,67800.0,
TXN0003036,CUST001189,2025-12-31,56851500.0,
TXN0003037,CUST000593,2023-07-19,6304800.0,CAMP0010
TXN0003038,CUST000406,2023-06-18,6108800.0,
TXN0003039,CUST000645,2025-11-01,362300.0,CAMP0024
TXN0003040,CUST000079,2025-05-30,1325200.0,
TXN0003041,CUST000607,2025-03-27,12320500.0,
TXN0003042,CUST000799,2024-04-17,56482600.0,
TXN0003043,CUST000551,2025-04-29,8372000.0,CAMP0021
TXN0003044,CUST000506,2025-08-11,12997600.0,
TXN0003045,CUST000592,2024-08-31,1776300.0,CAMP0017
TXN0003046,CUST000035,2024-09-03,1514300.0,
TXN0003047,CUST001140,2024-03-06,474700.0,CAMP0014
TXN0003048,CUST000681,2024-09-19,31461300.0,
TXN0003049,CUST000044,2025-03-17,25350500.0,
TXN0003050,CUST000776,2025-10-16,9430900.0,
TXN0003051,CUST000052,2024-09-20,6367300.0,
TXN0003052,CUST001176,2023-11-20,3723000.0,
TXN0003053,CUST000867,2025-09-21,2027700.0,
TXN0003054,CUST000049,2024-02-20,435600.0,
TXN0003055,CUST000602,2023-09-01,42467700.0,
TXN0003056,CUST000476,2025-03-13,5339400.0,
TXN0003057,CUST000055,2025-06-11,3321400.0,
TXN0003058,CUST000638,2025-04-05,5893800.0,
TXN0003059,CUST000935,2023-10-12,376000.0,
TXN0003060,CUST000622,2025-11-08,8614800.0,
TXN0003061,CUST000771,2024-08-22,15933200.0,
TXN0003062,CUST000190,2024-03-19,250800.0,
TXN0003063,CUST000255,2025-05-26,41066700.0,
TXN0003064,CUST000948,2024-09-21,1438000.0,
TXN0003065,CUST000280,2024-09-09,23490200.0,
TXN0003066,CUST000760,2025-02-21,4596900.0,
TXN0003067,CUST000672,2025-09-14,13368500.0,
TXN0003068,CUST001108,2025-09-05,18526500.0,
TXN0003069,CUST000356,2024-06-23,1365600.0,
TXN0003070,CUST000228,2025-02-12,4011900.0,
TXN0003071,CUST000869,2025-01-15,4052400.0,
TXN0003072,CUST000474,2023-04-21,135000.0,
TXN0003073,CUST000396,2025-10-16,19330200.0,
TXN0003074,CUST000262,2024-11-28,1563600.0,
TXN0003075,CUST001012,2025-09-11,2526300.0,
TXN0003076,CUST000859,2025-04-20,50437400.0,
TXN0003077,CUST000168,2025-10-30,24199900.0,CAMP0024
TXN0003078,CUST000537,2023-07-08,4340500.0,
TXN0003079,CUST000890,2025-05-03,1263200.0,CAMP0021
TXN0003080,CUST001171,2025-06-22,48307200.0,
TXN0003081,CUST000209,2025-07-05,9732900.0,CAMP0022
TXN0003082,CUST000527,2024-05-03,7753600.0,
TXN0003083,CUST000238,2022-07-28,7180200.0,CAMP0004
TXN0003084,CUST000981,2024-09-21,2500200.0,
TXN0003085,CUST000987,2025-03-21,14606100.0,
TXN0003086,CUST000483,2025-06-03,24261800.0,
TXN0003087,CUST000810,2022-05-13,10575900.0,CAMP0003
TXN0003088,CUST000359,2024-07-01,38629000.0,
TXN0003089,CUST001170,2025-01-08,35589100.0,
TXN0003090,CUST000151,2023-05-26,47916700.0,
TXN0003091,CUST000805,2025-11-25,17521300.0,
TXN0003092,CUST000063,2022-12-09,11324600.0,
TXN0003093,CUST000458,2025-08-02,3243600.0,
TXN0003094,CUST001069,2025-05-07,11318600.0,
TXN0003095,CUST000724,2025-11-19,29588500.0,CAMP0024
TXN0003096,CUST000920,2025-12-25,1583700.0,
TXN0003097,CUST000283,2024-11-24,16290000.0,
TXN0003098,CUST000669,2025-05-20,5715600.0,CAMP0021
TXN0003099,CUST000038,2024-07-07,183500.0,
TXN0003100,CUST001102,2024-12-29,22205000.0,
TXN0003101,CUST000027,2024-03-25,9173100.0,
TXN0003102,CUST001084,2023-12-30,733800.0,
TXN0003103,CUST000563,2024-12-05,12628000.0,
TXN0003104,CUST000852,2025-03-06,13445600.0,
TXN0003105,CUST000966,2025-12-20,5828300.0,
TXN0003106,CUST000571,2023-07-03,2453600.0,CAMP0010
TXN0003107,CUST000541,2024-12-29,15362100.0,CAMP0019
TXN0003108,CUST001004,2025-07-09,3029200.0,
TXN0003109,CUST000606,2025-03-14,198900.0,CAMP0020
TXN0003110,CUST000836,2025-03-10,134700.0,CAMP0020
TXN0003111,CUST000679,2025-01-20,3676200.0,
TXN0003112,CUST001132,2025-05-03,2786900.0,CAMP0021
TXN0003113,CUST000118,2025-08-18,878100.0,
TXN0003114,CUST000179,2025-03-06,8129200.0,
TXN0003115,CUST001113,2025-08-29,9108800.0,CAMP0023
TXN0003116,CUST001093,2025-01-02,683600.0,CAMP0019
TXN0003117,CUST000139,2024-04-04,982700.0,
TXN0003118,CUST000673,2025-07-04,2343000.0,
TXN0003119,CUST000723,2025-05-27,8250400.0,
TXN0003120,CUST001123,2025-07-21,95400.0,
TXN0003121,CUST000958,2024-07-05,1933400.0,CAMP0016
TXN0003122,CUST000002,2025-01-30,10598200.0,
TXN0003123,CUST000421,2024-07-15,9200700.0,
TXN0003124,CUST000145,2024-07-21,16344000.0,
TXN0003125,CUST000217,2025-04-20,1472600.0,
TXN0003126,CUST000956,2025-02-24,30083200.0,
TXN0003127,CUST001064,2025-08-19,21032700.0,
TXN0003128,CUST000481,2025-12-23,14961900.0,
TXN0003129,CUST000583,2025-05-03,29085200.0,
TXN0003130,CUST000089,2024-08-10,17369000.0,
TXN0003131,CUST000610,2025-08-23,3772600.0,
TXN0003132,CUST000511,2024-10-21,42650100.0,
TXN0003133,CUST000644,2025-06-28,3324700.0,
TXN0003134,CUST000080,2025-01-16,1776300.0,
TXN0003135,CUST000795,2023-07-02,6400400.0,
TXN0003136,CUST001095,2025-07-16,10180800.0,
TXN0003137,CUST000484,2023-05-25,1808600.0,CAMP0009
TXN0003138,CUST000805,2025-06-05,1879000.0,
TXN0003139,CUST000678,2024-05-23,8825100.0,CAMP0015
TXN0003140,CUST000504,2024-07-08,12098700.0,CAMP0016
TXN0003141,CUST000925,2023-09-18,3514500.0,
TXN0003142,CUST000151,2023-10-07,12755800.0,
TXN0003143,CUST000221,2025-11-09,9812300.0,CAMP0024
TXN0003144,CUST000212,2024-02-28,4493400.0,
TXN0003145,CUST000747,2024-11-06,1424000.0,
TXN0003146,CUST000760,2025-06-10,36911800.0,
TXN0003147,CUST000435,2024-12-15,6049400.0,
TXN0003148,CUST001000,2025-05-10,851300.0,
TXN0003149,CUST000842,2023-11-29,2767800.0,
TXN0003150,CUST000501,2024-06-20,11981100.0,
TXN0003151,CUST000768,2024-11-27,499800.0,
TXN0003152,CUST000077,2024-09-08,4862000.0,CAMP0017
TXN0003153,CUST000518,2025-04-26,15256700.0,
TXN0003154,CUST000397,2024-10-16,790900.0,
TXN0003155,CUST001184,2024-12-11,9235100.0,
TXN0003156,CUST000856,2024-04-10,5319800.0,
TXN0003157,CUST000298,2025-09-10,10568300.0,CAMP0023
TXN0003158,CUST000647,2024-04-13,25471800.0,
TXN0003159,CUST000397,2024-07-19,861300.0,
TXN0003160,CUST000343,2025-10-08,12376700.0,
TXN0003161,CUST001006,2025-04-20,2590000.0,
TXN0003162,CUST000040,2025-05-08,25918300.0,CAMP0021
TXN0003163,CUST000928,2025-11-28,1946000.0,
TXN0003164,CUST000559,2024-07-04,1752100.0,CAMP0016
TXN0003165,CUST000314,2025-11-26,7453300.0,
TXN0003166,CUST000822,2025-04-16,968000.0,
TXN0003167,CUST000527,2023-12-13,3639900.0,
TXN0003168,CUST000686,2024-06-13,30545400.0,
TXN0003169,CUST000967,2025-08-27,2189900.0,
TXN0003170,CUST000538,2024-01-04,35881300.0,
TXN0003171,CUST000176,2025-07-06,10433300.0,
TXN0003172,CUST000820,2025-05-23,730400.0,CAMP0021
TXN0003173,CUST000212,2025-10-04,571200.0,
TXN0003174,CUST000120,2025-01-18,15927100.0,
TXN0003175,CUST000928,2023-09-04,4785400.0,
TXN0003176,CUST000188,2025-02-26,7982200.0,CAMP0020
TXN0003177,CUST000713,2025-11-26,5774800.0,
TXN0003178,CUST000168,2025-04-16,10482200.0,
TXN0003179,CUST000551,2025-11-23,10932200.0,
TXN0003180,CUST000634,2025-01-15,50707800.0,
TXN0003181,CUST000340,2025-03-29,1987800.0,
TXN0003182,CUST000081,2025-12-16,3203600.0,
TXN0003183,CUST000868,2025-07-24,2828100.0,
TXN0003184,CUST001017,2022-10-26,28177200.0,
TXN0003185,CUST000564,2024-11-25,35820900.0,
TXN0003186,CUST000910,2025-08-08,3215800.0,
TXN0003187,CUST000530,2025-09-03,5023100.0,CAMP0023
TXN0003188,CUST000186,2025-08-20,290100.0,
TXN0003189,CUST000146,2025-04-02,18690500.0,
TXN0003190,CUST000498,2025-09-22,32347900.0,
TXN0003191,CUST000082,2023-12-28,20217700.0,CAMP0013
TXN0003192,CUST000275,2022-12-31,13464800.0,
TXN0003193,CUST000289,2023-03-10,1455600.0,CAMP0008
TXN0003194,CUST000358,2024-03-30,26909000.0,
TXN0003195,CUST000939,2023-10-19,3230200.0,
TXN0003196,CUST000877,2025-12-30,13040300.0,
TXN0003197,CUST000675,2025-12-04,5006800.0,
TXN0003198,CUST000237,2025-11-11,960400.0,
TXN0003199,CUST000007,2024-01-08,25728400.0,
TXN0003200,CUST000056,2023-10-14,3774600.0,
TXN0003201,CUST000497,2024-11-17,10742300.0,CAMP0018
TXN0003202,CUST000492,2025-12-26,283500.0,
TXN0003203,CUST000858,2024-02-10,3539200.0,
TXN0003204,CUST000921,2025-03-08,10524800.0,
TXN0003205,CUST001008,2022-12-15,3973800.0,
TXN0003206,CUST000129,2024-03-12,638900.0,
TXN0003207,CUST000381,2025-12-01,4498200.0,
TXN0003208,CUST001046,2024-10-28,19519800.0,
TXN0003209,CUST001129,2025-06-07,24019200.0,
TXN0003210,CUST001072,2025-10-30,6969100.0,
TXN0003211,CUST000321,2025-05-02,4822300.0,CAMP0021
TXN0003212,CUST000344,2025-09-27,9180000.0,
TXN0003213,CUST001072,2025-11-27,91298200.0,
TXN0003214,CUST001110,2025-10-04,1835100.0,
TXN0003215,CUST000499,2022-12-15,852000.0,
TXN0003216,CUST000920,2025-10-13,5062000.0,
TXN0003217,CUST000833,2023-08-06,17851500.0,
TXN0003218,CUST000871,2024-07-11,6263200.0,
TXN0003219,CUST000075,2023-03-14,1077400.0,CAMP0008
TXN0003220,CUST000947,2025-07-26,11065700.0,
TXN0003221,CUST000047,2024-08-23,2756700.0,CAMP0017
TXN0003222,CUST000841,2025-11-23,5405600.0,
TXN0003223,CUST000852,2025-05-28,23190000.0,
TXN0003224,CUST000704,2024-10-07,17856900.0,
TXN0003225,CUST000384,2025-01-28,12913400.0,
TXN0003226,CUST000022,2025-11-05,1773400.0,
TXN0003227,CUST000066,2025-02-03,2280500.0,
TXN0003228,CUST000264,2023-03-29,904500.0,CAMP0008
TXN0003229,CUST000187,2025-06-29,24924300.0,
TXN0003230,CUST000110,2024-03-12,6034800.0,CAMP0014
TXN0003231,CUST000668,2025-08-05,13675800.0,
TXN0003232,CUST000146,2025-06-11,36964200.0,
TXN0003233,CUST001014,2025-06-17,25031300.0,
TXN0003234,CUST001154,2025-10-26,362300.0,CAMP0024
TXN0003235,CUST000587,2023-05-08,38637900.0,
TXN0003236,CUST000929,2025-06-25,23982100.0,
TXN0003237,CUST000767,2025-05-06,3416700.0,
TXN0003238,CUST000278,2025-10-21,11085900.0,
TXN0003239,CUST000387,2025-12-12,493300.0,
TXN0003240,CUST000586,2022-08-13,3614400.0,CAMP0004
TXN0003241,CUST001180,2023-09-11,314500.0,
TXN0003242,CUST000080,2024-09-08,573100.0,
TXN0003243,CUST000579,2025-02-11,20462600.0,
TXN0003244,CUST000177,2025-11-14,35104100.0,CAMP0024
TXN0003245,CUST000361,2025-09-21,43097900.0,
TXN0003246,CUST000264,2023-08-17,1936200.0,
TXN0003247,CUST000339,2025-12-11,2413000.0,
TXN0003248,CUST001030,2024-04-26,4217700.0,
TXN0003249,CUST000334,2025-08-13,36787500.0,
TXN0003250,CUST000324,2023-03-02,229500.0,
TXN0003251,CUST001180,2025-08-06,13628600.0,
TXN0003252,CUST000144,2024-09-25,25288500.0,
TXN0003253,CUST000906,2023-10-12,22686000.0,CAMP0011
TXN0003254,CUST000142,2025-11-29,1246600.0,
TXN0003255,CUST001123,2025-05-15,35578200.0,
TXN0003256,CUST000047,2025-11-28,1333400.0,
TXN0003257,CUST000057,2025-12-20,648000.0,
TXN0003258,CUST000801,2024-08-09,690400.0,
TXN0003259,CUST000711,2025-12-22,904000.0,
TXN0003260,CUST000464,2022-10-05,17872700.0,
TXN0003261,CUST000113,2024-09-26,28326700.0,
TXN0003262,CUST000818,2025-07-20,3762900.0,
TXN0003263,CUST000576,2025-05-11,14386900.0,
TXN0003264,CUST000652,2025-07-19,1825600.0,
TXN0003265,CUST000135,2024-03-02,10639600.0,
TXN0003266,CUST000406,2024-06-21,530700.0,
TXN0003267,CUST000832,2024-09-20,8545400.0,
TXN0003268,CUST000011,2025-12-15,8642200.0,
TXN0003269,CUST000730,2024-02-03,29300.0,
TXN0003270,CUST001180,2024-08-24,87900.0,
TXN0003271,CUST000339,2024-11-12,12967600.0,CAMP0018
TXN0003272,CUST001090,2023-01-20,3389000.0,
TXN0003273,CUST000843,2024-06-27,6285300.0,
TXN0003274,CUST000545,2023-04-26,3032700.0,
TXN0003275,CUST000937,2024-09-19,13392700.0,
TXN0003276,CUST000250,2025-04-12,11384200.0,
TXN0003277,CUST000519,2025-02-25,26865100.0,
TXN0003278,CUST000141,2024-10-28,1258200.0,
TXN0003279,CUST000156,2024-10-18,36327900.0,
TXN0003280,CUST000529,2023-02-23,4395400.0,
TXN0003281,CUST000184,2024-05-19,2256300.0,
TXN0003282,CUST000559,2025-02-10,4346000.0,
TXN0003283,CUST000059,2024-01-21,2266000.0,
TXN0003284,CUST000282,2022-12-28,19118600.0,
TXN0003285,CUST000912,2025-04-14,2110100.0,
TXN0003286,CUST001200,2024-01-21,1883800.0,
TXN0003287,CUST000068,2025-05-21,4113400.0,
TXN0003288,CUST000532,2025-02-11,3867000.0,
TXN0003289,CUST000387,2025-12-20,19871400.0,
TXN0003290,CUST001181,2025-02-28,63600.0,
TXN0003291,CUST000728,2024-01-27,22349500.0,
TXN0003292,CUST000174,2025-10-05,12464900.0,
TXN0003293,CUST000025,2023-04-30,14367700.0,
TXN0003294,CUST000654,2025-06-03,385400.0,
TXN0003295,CUST000436,2025-03-29,12338800.0,
TXN0003296,CUST000095,2024-09-27,362300.0,
TXN0003297,CUST000953,2025-11-18,32915400.0,
TXN0003298,CUST000692,2025-08-27,2166600.0,CAMP0023
TXN0003299,CUST000642,2025-08-17,6472400.0,
TXN0003300,CUST001096,2025-10-29,13116600.0,
TXN0003301,CUST000850,2025-07-02,1549200.0,
TXN0003302,CUST000133,2025-11-02,3966300.0,
TXN0003303,CUST000248,2023-10-02,2896300.0,
TXN0003304,CUST001194,2025-03-06,1488300.0,
TXN0003305,CUST000354,2024-01-29,43465700.0,
TXN0003306,CUST000989,2024-07-23,5389200.0,
TXN0003307,CUST000354,2024-04-04,792800.0,
TXN0003308,CUST001137,2025-01-19,48638700.0,
