transaction_item_id,transaction_id,product_id,quantity,price
TI00008832,TXN0002935,PROD00048,3,88700.0
TI00008833,TXN0002935,PROD00170,2,806200.0
TI00008834,TXN0002935,PROD00009,2,183500.0
TI00008835,TXN0002936,PROD00014,2,2104400.0
TI00008836,TXN0002936,PROD00037,2,718700.0
TI00008837,TXN0002937,PROD00006,3,1710300.0
TI00008838,TXN0002937,PROD00103,2,499800.0
TI00008839,TXN0002937,PROD00008,1,86100.0
TI00008840,TXN0002937,PROD00097,4,2301200.0
TI00008841,TXN0002938,PROD00113,3,4916800.0
TI00008842,TXN0002938,PROD00138,2,57200.0
TI00008843,TXN0002938,PROD00101,3,11745100.0
TI00008844,TXN0002939,PROD00088,4,220600.0
TI00008845,TXN0002939,PROD00063,3,631600.0
TI00008846,TXN0002939,PROD00124,3,11671600.0
TI00008847,TXN0002939,PROD00013,3,1045000.0
TI00008848,TXN0002939,PROD00009,3,183500.0
TI00008849,TXN0002940,PROD00063,1,631600.0
TI00008850,TXN0002940,PROD00028,3,497400.0
TI00008851,TXN0002940,PROD00030,2,10909100.0
TI00008852,TXN0002941,PROD00037,3,718700.0
TI00008853,TXN0002941,PROD00136,2,787800.0
TI00008854,TXN0002941,PROD00002,4,1365600.0
TI00008855,TXN0002942,PROD00086,4,8987800.0
TI00008856,TXN0002942,PROD00008,4,86100.0
TI00008857,TXN0002942,PROD00123,4,520300.0
TI00008858,TXN0002943,PROD00034,4,1485900.0
TI00008859,TXN0002943,PROD00044,1,2984700.0
TI00008860,TXN0002943,PROD00032,1,359500.0
TI00008861,TXN0002943,PROD00064,3,1537200.0
TI00008862,TXN0002943,PROD00020,4,176500.0
TI00008863,TXN0002944,PROD00121,4,190400.0
TI00008864,TXN0002944,PROD00145,2,626300.0
TI00008865,TXN0002944,PROD00135,1,495100.0
TI00008866,TXN0002944,PROD00124,3,11671600.0
TI00008867,TXN0002944,PROD00041,2,792800.0
TI00008868,TXN0002945,PROD00045,4,75500.0
TI00008869,TXN0002945,PROD00148,3,272900.0
TI00008870,TXN0002945,PROD00029,3,747300.0
TI00008871,TXN0002945,PROD00122,1,2205900.0
TI00008872,TXN0002946,PROD00139,1,621000.0
TI00008873,TXN0002946,PROD00143,4,115300.0
TI00008874,TXN0002947,PROD00021,2,423700.0
TI00008875,TXN0002947,PROD00180,4,96700.0
TI00008876,TXN0002947,PROD00011,3,810900.0
TI00008877,TXN0002948,PROD00038,2,3280700.0
TI00008878,TXN0002949,PROD00093,1,2689800.0
TI00008879,TXN0002949,PROD00077,4,37900.0
TI00008880,TXN0002949,PROD00094,3,365200.0
TI00008881,TXN0002949,PROD00070,4,191800.0
TI00008882,TXN0002950,PROD00015,3,327100.0
TI00008883,TXN0002951,PROD00167,3,79900.0
TI00008884,TXN0002951,PROD00005,2,613400.0
TI00008885,TXN0002951,PROD00026,4,1447900.0
TI00008886,TXN0002952,PROD00071,2,501200.0
TI00008887,TXN0002952,PROD00044,4,2984700.0
TI00008888,TXN0002952,PROD00014,1,2104400.0
TI00008889,TXN0002953,PROD00049,4,244600.0
TI00008890,TXN0002953,PROD00052,2,58000.0
TI00008891,TXN0002953,PROD00004,2,1254300.0
TI00008892,TXN0002953,PROD00147,2,229500.0
TI00008893,TXN0002953,PROD00096,4,366200.0
TI00008894,TXN0002954,PROD00023,3,225100.0
TI00008895,TXN0002955,PROD00125,3,716900.0
TI00008896,TXN0002955,PROD00020,1,176500.0
TI00008897,TXN0002955,PROD00069,4,145200.0
TI00008898,TXN0002955,PROD00170,1,806200.0
TI00008899,TXN0002956,PROD00028,4,497400.0
TI00008900,TXN0002957,PROD00159,2,3240200.0
TI00008901,TXN0002958,PROD00034,3,1485900.0
TI00008902,TXN0002958,PROD00012,2,744700.0
TI00008903,TXN0002958,PROD00031,2,571800.0
TI00008904,TXN0002958,PROD00144,2,2659900.0
TI00008905,TXN0002958,PROD00040,2,3685900.0
TI00008906,TXN0002959,PROD00069,2,145200.0
TI00008907,TXN0002960,PROD00042,3,110400.0
TI00008908,TXN0002960,PROD00152,3,170900.0
TI00008909,TXN0002960,PROD00027,1,124600.0
TI00008910,TXN0002960,PROD00088,1,220600.0
TI00008911,TXN0002960,PROD00138,4,57200.0
TI00008912,TXN0002961,PROD00154,4,192800.0
TI00008913,TXN0002961,PROD00043,3,223400.0
TI00008914,TXN0002961,PROD00005,4,613400.0
TI00008915,TXN0002962,PROD00080,2,204100.0
TI00008916,TXN0002963,PROD00061,4,8063300.0
TI00008917,TXN0002963,PROD00150,2,874600.0
TI00008918,TXN0002963,PROD00106,3,610900.0
TI00008919,TXN0002963,PROD00041,1,792800.0
TI00008920,TXN0002964,PROD00061,4,8063300.0
TI00008921,TXN0002964,PROD00178,4,55100.0
TI00008922,TXN0002964,PROD00018,2,2056700.0
TI00008923,TXN0002964,PROD00046,4,314500.0
TI00008924,TXN0002964,PROD00077,4,37900.0
TI00008925,TXN0002965,PROD00077,3,37900.0
TI00008926,TXN0002965,PROD00049,2,244600.0
TI00008927,TXN0002965,PROD00163,3,337100.0
TI00008928,TXN0002966,PROD00133,4,521500.0
TI00008929,TXN0002966,PROD00127,3,172600.0
TI00008930,TXN0002966,PROD00043,4,223400.0
TI00008931,TXN0002966,PROD00155,1,277300.0
TI00008932,TXN0002967,PROD00079,1,31800.0
TI00008933,TXN0002967,PROD00058,2,1306500.0
TI00008934,TXN0002967,PROD00133,1,521500.0
TI00008935,TXN0002967,PROD00174,2,71600.0
TI00008936,TXN0002968,PROD00165,3,242000.0
TI00008937,TXN0002969,PROD00161,1,231200.0
TI00008938,TXN0002970,PROD00154,1,192800.0
TI00008939,TXN0002971,PROD00059,3,3249400.0
TI00008940,TXN0002971,PROD00123,2,520300.0
TI00008941,TXN0002971,PROD00107,4,75800.0
TI00008942,TXN0002971,PROD00033,4,10971800.0
TI00008943,TXN0002972,PROD00067,1,1694500.0
TI00008944,TXN0002972,PROD00153,2,121800.0
TI00008945,TXN0002972,PROD00040,4,3685900.0
TI00008946,TXN0002973,PROD00022,3,1337300.0
TI00008947,TXN0002973,PROD00069,2,145200.0
TI00008948,TXN0002973,PROD00162,4,532200.0
TI00008949,TXN0002973,PROD00016,2,167400.0
TI00008950,TXN0002973,PROD00026,1,1447900.0
TI00008951,TXN0002974,PROD00048,1,88700.0
TI00008952,TXN0002974,PROD00047,3,165600.0
TI00008953,TXN0002974,PROD00102,4,171600.0
TI00008954,TXN0002974,PROD00080,3,204100.0
TI00008955,TXN0002975,PROD00003,1,623300.0
TI00008956,TXN0002976,PROD00157,2,6815900.0
TI00008957,TXN0002976,PROD00058,3,1306500.0
TI00008958,TXN0002977,PROD00042,2,110400.0
TI00008959,TXN0002977,PROD00041,3,792800.0
TI00008960,TXN0002977,PROD00148,4,272900.0
TI00008961,TXN0002978,PROD00022,1,1337300.0
TI00008962,TXN0002978,PROD00091,2,17600.0
TI00008963,TXN0002978,PROD00064,2,1537200.0
TI00008964,TXN0002978,PROD00153,4,121800.0
TI00008965,TXN0002979,PROD00061,1,8063300.0
TI00008966,TXN0002979,PROD00104,2,179700.0
TI00008967,TXN0002979,PROD00084,2,1607800.0
TI00008968,TXN0002979,PROD00003,1,623300.0
TI00008969,TXN0002980,PROD00111,3,5440300.0
TI00008970,TXN0002981,PROD00166,3,120600.0
TI00008971,TXN0002982,PROD00129,3,67800.0
TI00008972,TXN0002982,PROD00126,3,219500.0
TI00008973,TXN0002982,PROD00064,1,1537200.0
TI00008974,TXN0002982,PROD00084,3,1607800.0
TI00008975,TXN0002983,PROD00032,4,359500.0
TI00008976,TXN0002983,PROD00103,2,499800.0
TI00008977,TXN0002984,PROD00094,2,365200.0
TI00008978,TXN0002984,PROD00069,3,145200.0
TI00008979,TXN0002984,PROD00147,2,229500.0
TI00008980,TXN0002984,PROD00058,4,1306500.0
TI00008981,TXN0002985,PROD00055,2,29300.0
TI00008982,TXN0002985,PROD00172,3,162600.0
TI00008983,TXN0002985,PROD00152,2,170900.0
TI00008984,TXN0002986,PROD00117,1,188000.0
TI00008985,TXN0002986,PROD00051,2,752100.0
TI00008986,TXN0002986,PROD00064,2,1537200.0
TI00008987,TXN0002987,PROD00064,2,1537200.0
TI00008988,TXN0002987,PROD00162,1,532200.0
TI00008989,TXN0002987,PROD00174,2,71600.0
TI00008990,TXN0002988,PROD00026,3,1447900.0
TI00008991,TXN0002988,PROD00046,4,314500.0
TI00008992,TXN0002988,PROD00040,3,3685900.0
TI00008993,TXN0002989,PROD00138,1,57200.0
TI00008994,TXN0002989,PROD00096,2,366200.0
TI00008995,TXN0002989,PROD00049,2,244600.0
TI00008996,TXN0002989,PROD00118,3,97800.0
TI00008997,TXN0002989,PROD00041,1,792800.0
TI00008998,TXN0002990,PROD00013,3,1045000.0
TI00008999,TXN0002990,PROD00033,1,10971800.0
TI00009000,TXN0002990,PROD00064,1,1537200.0
TI00009001,TXN0002990,PROD00034,4,1485900.0
TI00009002,TXN0002991,PROD00084,1,1607800.0
TI00009003,TXN0002991,PROD00137,3,59500.0
TI00009004,TXN0002991,PROD00128,1,202200.0
TI00009005,TXN0002992,PROD00166,3,120600.0
TI00009006,TXN0002992,PROD00176,3,168200.0
TI00009007,TXN0002993,PROD00021,2,423700.0
TI00009008,TXN0002994,PROD00034,3,1485900.0
TI00009009,TXN0002995,PROD00125,1,716900.0
TI00009010,TXN0002996,PROD00006,3,1710300.0
TI00009011,TXN0002996,PROD00090,3,838900.0
TI00009012,TXN0002996,PROD00058,1,1306500.0
TI00009013,TXN0002997,PROD00178,3,55100.0
TI00009014,TXN0002997,PROD00128,4,202200.0
TI00009015,TXN0002997,PROD00081,1,41700.0
TI00009016,TXN0002998,PROD00045,2,75500.0
TI00009017,TXN0002998,PROD00132,3,6814300.0
TI00009018,TXN0002999,PROD00106,2,610900.0
TI00009019,TXN0003000,PROD00169,2,6358700.0
TI00009020,TXN0003000,PROD00094,1,365200.0
TI00009021,TXN0003000,PROD00111,1,5440300.0
TI00009022,TXN0003000,PROD00061,4,8063300.0
TI00009023,TXN0003000,PROD00081,4,41700.0
TI00009024,TXN0003001,PROD00075,2,382900.0
TI00009025,TXN0003002,PROD00153,3,121800.0
TI00009026,TXN0003002,PROD00115,2,1810600.0
TI00009027,TXN0003002,PROD00118,2,97800.0
TI00009028,TXN0003002,PROD00020,4,176500.0
TI00009029,TXN0003003,PROD00021,3,423700.0
TI00009030,TXN0003004,PROD00056,2,246400.0
TI00009031,TXN0003005,PROD00129,2,67800.0
TI00009032,TXN0003005,PROD00143,1,115300.0
TI00009033,TXN0003005,PROD00026,3,1447900.0
TI00009034,TXN0003005,PROD00138,4,57200.0
TI00009035,TXN0003005,PROD00153,1,121800.0
TI00009036,TXN0003006,PROD00134,3,1383900.0
TI00009037,TXN0003006,PROD00030,1,10909100.0
TI00009038,TXN0003006,PROD00105,3,76100.0
TI00009039,TXN0003006,PROD00131,4,2828000.0
TI00009040,TXN0003006,PROD00122,1,2205900.0
TI00009041,TXN0003007,PROD00170,4,806200.0
TI00009042,TXN0003008,PROD00138,1,57200.0
TI00009043,TXN0003008,PROD00042,1,110400.0
TI00009044,TXN0003008,PROD00098,4,66400.0
TI00009045,TXN0003008,PROD00123,2,520300.0
TI00009046,TXN0003008,PROD00046,4,314500.0
TI00009047,TXN0003009,PROD00115,2,1810600.0
TI00009048,TXN0003009,PROD00040,4,3685900.0
TI00009049,TXN0003009,PROD00162,2,532200.0
TI00009050,TXN0003010,PROD00005,2,613400.0
TI00009051,TXN0003010,PROD00120,1,283500.0
TI00009052,TXN0003010,PROD00133,2,521500.0
TI00009053,TXN0003011,PROD00114,3,362300.0
TI00009054,TXN0003011,PROD00134,1,1383900.0
TI00009055,TXN0003011,PROD00154,3,192800.0
TI00009056,TXN0003011,PROD00150,3,874600.0
TI00009057,TXN0003011,PROD00161,3,231200.0
TI00009058,TXN0003012,PROD00021,3,423700.0
TI00009059,TXN0003012,PROD00067,1,1694500.0
TI00009060,TXN0003012,PROD00100,4,546800.0
TI00009061,TXN0003012,PROD00124,4,11671600.0
TI00009062,TXN0003013,PROD00116,3,561100.0
TI00009063,TXN0003013,PROD00096,4,366200.0
TI00009064,TXN0003013,PROD00018,1,2056700.0
TI00009065,TXN0003013,PROD00144,1,2659900.0
TI00009066,TXN0003014,PROD00111,3,5440300.0
TI00009067,TXN0003014,PROD00012,4,744700.0
TI00009068,TXN0003014,PROD00090,2,838900.0
TI00009069,TXN0003015,PROD00013,2,1045000.0
TI00009070,TXN0003015,PROD00161,1,231200.0
TI00009071,TXN0003015,PROD00168,1,54200.0
TI00009072,TXN0003015,PROD00113,2,4916800.0
TI00009073,TXN0003015,PROD00054,3,1692000.0
TI00009074,TXN0003016,PROD00085,4,262600.0
TI00009075,TXN0003016,PROD00055,4,29300.0
TI00009076,TXN0003016,PROD00062,2,83600.0
TI00009077,TXN0003016,PROD00121,1,190400.0
TI00009078,TXN0003017,PROD00177,2,228400.0
TI00009079,TXN0003017,PROD00143,4,115300.0
TI00009080,TXN0003017,PROD00124,1,11671600.0
TI00009081,TXN0003017,PROD00028,3,497400.0
TI00009082,TXN0003018,PROD00173,2,67500.0
TI00009083,TXN0003018,PROD00040,3,3685900.0
TI00009084,TXN0003018,PROD00004,1,1254300.0
TI00009085,TXN0003018,PROD00027,2,124600.0
TI00009086,TXN0003019,PROD00007,3,456400.0
TI00009087,TXN0003019,PROD00169,3,6358700.0
TI00009088,TXN0003019,PROD00015,1,327100.0
TI00009089,TXN0003020,PROD00146,4,647500.0
TI00009090,TXN0003020,PROD00127,4,172600.0
TI00009091,TXN0003021,PROD00123,4,520300.0
TI00009092,TXN0003021,PROD00035,2,3271400.0
TI00009093,TXN0003021,PROD00080,1,204100.0
TI00009094,TXN0003021,PROD00097,2,2301200.0
TI00009095,TXN0003021,PROD00025,3,57900.0
TI00009096,TXN0003022,PROD00172,1,162600.0
TI00009097,TXN0003022,PROD00016,1,167400.0
TI00009098,TXN0003023,PROD00058,3,1306500.0
TI00009099,TXN0003023,PROD00081,2,41700.0
TI00009100,TXN0003023,PROD00041,1,792800.0
TI00009101,TXN0003024,PROD00146,3,647500.0
TI00009102,TXN0003024,PROD00145,3,626300.0
TI00009103,TXN0003024,PROD00165,4,242000.0
TI00009104,TXN0003024,PROD00106,4,610900.0
TI00009105,TXN0003025,PROD00128,4,202200.0
TI00009106,TXN0003025,PROD00178,2,55100.0
TI00009107,TXN0003025,PROD00050,2,134700.0
TI00009108,TXN0003025,PROD00092,3,198900.0
TI00009109,TXN0003025,PROD00026,2,1447900.0
TI00009110,TXN0003026,PROD00002,2,1365600.0
TI00009111,TXN0003027,PROD00010,4,675900.0
TI00009112,TXN0003027,PROD00096,4,366200.0
TI00009113,TXN0003027,PROD00098,1,66400.0
TI00009114,TXN0003028,PROD00012,2,744700.0
TI00009115,TXN0003028,PROD00068,1,189500.0
TI00009116,TXN0003028,PROD00027,3,124600.0
TI00009117,TXN0003028,PROD00133,1,521500.0
TI00009118,TXN0003028,PROD00162,4,532200.0
TI00009119,TXN0003029,PROD00030,4,10909100.0
TI00009120,TXN0003029,PROD00047,3,165600.0
TI00009121,TXN0003029,PROD00056,3,246400.0
TI00009122,TXN0003029,PROD00149,4,370000.0
TI00009123,TXN0003029,PROD00033,1,10971800.0
TI00009124,TXN0003030,PROD00022,4,1337300.0
TI00009125,TXN0003030,PROD00084,3,1607800.0
TI00009126,TXN0003030,PROD00036,3,11966500.0
TI00009127,TXN0003030,PROD00122,3,2205900.0
TI00009128,TXN0003031,PROD00178,3,55100.0
TI00009129,TXN0003031,PROD00143,4,115300.0
TI00009130,TXN0003031,PROD00039,2,1936200.0
TI00009131,TXN0003032,PROD00119,3,3450500.0
TI00009132,TXN0003032,PROD00020,3,176500.0
TI00009133,TXN0003033,PROD00179,2,1206500.0
TI00009134,TXN0003034,PROD00162,1,532200.0
TI00009135,TXN0003034,PROD00151,2,116700.0
TI00009136,TXN0003034,PROD00032,4,359500.0
TI00009137,TXN0003034,PROD00068,1,189500.0
TI00009138,TXN0003035,PROD00129,1,67800.0
TI00009139,TXN0003036,PROD00033,2,10971800.0
TI00009140,TXN0003036,PROD00081,3,41700.0
TI00009141,TXN0003036,PROD00097,4,2301200.0
TI00009142,TXN0003036,PROD00169,4,6358700.0
TI00009143,TXN0003036,PROD00174,2,71600.0
TI00009144,TXN0003037,PROD00057,3,2101600.0
TI00009145,TXN0003038,PROD00027,1,124600.0
TI00009146,TXN0003038,PROD00029,3,747300.0
TI00009147,TXN0003038,PROD00144,1,2659900.0
TI00009148,TXN0003038,PROD00163,2,337100.0
TI00009149,TXN0003038,PROD00080,2,204100.0
TI00009150,TXN0003039,PROD00114,1,362300.0
TI00009151,TXN0003040,PROD00107,3,75800.0
TI00009152,TXN0003040,PROD00001,1,179800.0
TI00009153,TXN0003040,PROD00147,4,229500.0
TI00009154,TXN0003041,PROD00135,2,495100.0
TI00009155,TXN0003041,PROD00055,1,29300.0
TI00009156,TXN0003041,PROD00018,3,2056700.0
TI00009157,TXN0003041,PROD00006,3,1710300.0
TI00009158,TXN0003042,PROD00122,4,2205900.0
TI00009159,TXN0003042,PROD00033,3,10971800.0
TI00009160,TXN0003042,PROD00040,4,3685900.0
TI00009161,TXN0003043,PROD00069,4,145200.0
TI00009162,TXN0003043,PROD00007,3,456400.0
TI00009163,TXN0003043,PROD00057,3,2101600.0
TI00009164,TXN0003043,PROD00055,4,29300.0
TI00009165,TXN0003044,PROD00059,4,3249400.0
TI00009166,TXN0003045,PROD00162,3,532200.0
TI00009167,TXN0003045,PROD00104,1,179700.0
TI00009168,TXN0003046,PROD00110,3,130700.0
TI00009169,TXN0003046,PROD00116,2,561100.0
TI00009170,TXN0003047,PROD00126,1,219500.0
TI00009171,TXN0003047,PROD00102,1,171600.0
TI00009172,TXN0003047,PROD00062,1,83600.0
TI00009173,TXN0003048,PROD00025,4,57900.0
TI00009174,TXN0003048,PROD00043,1,223400.0
TI00009175,TXN0003048,PROD00083,4,6771700.0
TI00009176,TXN0003048,PROD00058,3,1306500.0
TI00009177,TXN0003049,PROD00113,4,4916800.0
TI00009178,TXN0003049,PROD00075,4,382900.0
TI00009179,TXN0003049,PROD00134,3,1383900.0
TI00009180,TXN0003050,PROD00070,4,191800.0
TI00009181,TXN0003050,PROD00131,1,2828000.0
TI00009182,TXN0003050,PROD00065,2,846500.0
TI00009183,TXN0003050,PROD00133,4,521500.0
TI00009184,TXN0003050,PROD00018,1,2056700.0
TI00009185,TXN0003051,PROD00120,4,283500.0
TI00009186,TXN0003051,PROD00002,2,1365600.0
TI00009187,TXN0003051,PROD00019,4,353800.0
TI00009188,TXN0003051,PROD00114,3,362300.0
TI00009189,TXN0003052,PROD00051,1,752100.0
TI00009190,TXN0003052,PROD00052,1,58000.0
TI00009191,TXN0003052,PROD00010,1,675900.0
TI00009192,TXN0003052,PROD00114,4,362300.0
TI00009193,TXN0003052,PROD00136,1,787800.0
TI00009194,TXN0003053,PROD00010,3,675900.0
TI00009195,TXN0003054,PROD00069,3,145200.0
TI00009196,TXN0003055,PROD00086,4,8987800.0
TI00009197,TXN0003055,PROD00152,3,170900.0
TI00009198,TXN0003055,PROD00109,2,3001900.0
TI00009199,TXN0003056,PROD00078,3,473100.0
TI00009200,TXN0003056,PROD00170,3,806200.0
TI00009201,TXN0003056,PROD00145,2,626300.0
TI00009202,TXN0003056,PROD00105,2,76100.0
TI00009203,TXN0003056,PROD00180,1,96700.0
TI00009204,TXN0003057,PROD00093,1,2689800.0
TI00009205,TXN0003057,PROD00063,1,631600.0
TI00009206,TXN0003058,PROD00150,3,874600.0
TI00009207,TXN0003058,PROD00047,2,165600.0
TI00009208,TXN0003058,PROD00099,4,497200.0
TI00009209,TXN0003058,PROD00161,1,231200.0
TI00009210,TXN0003058,PROD00104,4,179700.0
TI00009211,TXN0003059,PROD00117,2,188000.0
TI00009212,TXN0003060,PROD00178,4,55100.0
TI00009213,TXN0003060,PROD00040,2,3685900.0
TI00009214,TXN0003060,PROD00070,2,191800.0
TI00009215,TXN0003060,PROD00130,3,213000.0
TI00009216,TXN0003061,PROD00160,4,297400.0
TI00009217,TXN0003061,PROD00040,4,3685900.0
TI00009218,TXN0003062,PROD00062,3,83600.0
TI00009219,TXN0003063,PROD00100,3,546800.0
TI00009220,TXN0003063,PROD00113,3,4916800.0
TI00009221,TXN0003063,PROD00009,1,183500.0
TI00009222,TXN0003063,PROD00111,4,5440300.0
TI00009223,TXN0003063,PROD00002,2,1365600.0
TI00009224,TXN0003064,PROD00032,4,359500.0
TI00009225,TXN0003065,PROD00101,2,11745100.0
TI00009226,TXN0003066,PROD00078,4,473100.0
TI00009227,TXN0003066,PROD00103,1,499800.0
TI00009228,TXN0003066,PROD00054,1,1692000.0
TI00009229,TXN0003066,PROD00152,3,170900.0
TI00009230,TXN0003067,PROD00002,3,1365600.0
TI00009231,TXN0003067,PROD00060,2,218600.0
TI00009232,TXN0003067,PROD00154,4,192800.0
TI00009233,TXN0003067,PROD00061,1,8063300.0
TI00009234,TXN0003068,PROD00150,2,874600.0
TI00009235,TXN0003068,PROD00039,1,1936200.0
TI00009236,TXN0003068,PROD00093,3,2689800.0
TI00009237,TXN0003068,PROD00083,1,6771700.0
TI00009238,TXN0003069,PROD00002,1,1365600.0
TI00009239,TXN0003070,PROD00022,3,1337300.0
TI00009240,TXN0003071,PROD00019,3,353800.0
TI00009241,TXN0003071,PROD00150,3,874600.0
TI00009242,TXN0003071,PROD00118,1,97800.0
TI00009243,TXN0003071,PROD00050,2,134700.0
TI00009244,TXN0003072,PROD00173,2,67500.0
TI00009245,TXN0003073,PROD00171,1,9207400.0
TI00009246,TXN0003073,PROD00097,4,2301200.0
TI00009247,TXN0003073,PROD00147,4,229500.0
TI00009248,TXN0003074,PROD00019,3,353800.0
TI00009249,TXN0003074,PROD00016,3,167400.0
TI00009250,TXN0003075,PROD00161,3,231200.0
TI00009251,TXN0003075,PROD00106,3,610900.0
TI00009252,TXN0003076,PROD00036,2,11966500.0
TI00009253,TXN0003076,PROD00033,2,10971800.0
TI00009254,TXN0003076,PROD00019,1,353800.0
TI00009255,TXN0003076,PROD00136,4,787800.0
TI00009256,TXN0003076,PROD00141,2,527900.0
TI00009257,TXN0003077,PROD00032,1,359500.0
TI00009258,TXN0003077,PROD00124,2,11671600.0
TI00009259,TXN0003077,PROD00099,1,497200.0
TI00009260,TXN0003078,PROD00156,2,117900.0
TI00009261,TXN0003078,PROD00062,3,83600.0
TI00009262,TXN0003078,PROD00109,1,3001900.0
TI00009263,TXN0003078,PROD00130,4,213000.0
TI00009264,TXN0003079,PROD00063,2,631600.0
TI00009265,TXN0003080,PROD00088,2,220600.0
TI00009266,TXN0003080,PROD00036,4,11966500.0
TI00009267,TXN0003081,PROD00155,3,277300.0
TI00009268,TXN0003081,PROD00062,3,83600.0
TI00009269,TXN0003081,PROD00119,2,3450500.0
TI00009270,TXN0003081,PROD00150,2,874600.0
TI00009271,TXN0003082,PROD00176,2,168200.0
TI00009272,TXN0003082,PROD00134,4,1383900.0
TI00009273,TXN0003082,PROD00072,4,470400.0
TI00009274,TXN0003083,PROD00057,3,2101600.0
TI00009275,TXN0003083,PROD00012,1,744700.0
TI00009276,TXN0003083,PROD00110,1,130700.0
TI00009277,TXN0003084,PROD00082,1,435600.0
TI00009278,TXN0003084,PROD00180,4,96700.0
TI00009279,TXN0003084,PROD00090,2,838900.0
TI00009280,TXN0003085,PROD00157,1,6815900.0
TI00009281,TXN0003085,PROD00014,2,2104400.0
TI00009282,TXN0003085,PROD00044,1,2984700.0
TI00009283,TXN0003085,PROD00092,3,198900.0
TI00009284,TXN0003086,PROD00030,2,10909100.0
TI00009285,TXN0003086,PROD00106,4,610900.0
TI00009286,TXN0003087,PROD00038,3,3280700.0
TI00009287,TXN0003087,PROD00049,3,244600.0
TI00009288,TXN0003088,PROD00169,4,6358700.0
TI00009289,TXN0003088,PROD00159,4,3240200.0
TI00009290,TXN0003088,PROD00151,2,116700.0
TI00009291,TXN0003089,PROD00092,1,198900.0
TI00009292,TXN0003089,PROD00126,2,219500.0
TI00009293,TXN0003089,PROD00149,3,370000.0
TI00009294,TXN0003089,PROD00081,4,41700.0
TI00009295,TXN0003089,PROD00089,3,11224800.0
TI00009296,TXN0003090,PROD00173,1,67500.0
TI00009297,TXN0003090,PROD00056,2,246400.0
TI00009298,TXN0003090,PROD00101,4,11745100.0
TI00009299,TXN0003090,PROD00117,2,188000.0
TI00009300,TXN0003091,PROD00111,3,5440300.0
TI00009301,TXN0003091,PROD00027,2,124600.0
TI00009302,TXN0003091,PROD00042,2,110400.0
TI00009303,TXN0003091,PROD00094,2,365200.0
TI00009304,TXN0003092,PROD00011,2,810900.0
TI00009305,TXN0003092,PROD00093,2,2689800.0
TI00009306,TXN0003092,PROD00102,3,171600.0
TI00009307,TXN0003092,PROD00064,2,1537200.0
TI00009308,TXN0003092,PROD00009,4,183500.0
TI00009309,TXN0003093,PROD00011,4,810900.0
TI00009310,TXN0003094,PROD00022,4,1337300.0
TI00009311,TXN0003094,PROD00044,2,2984700.0
TI00009312,TXN0003095,PROD00140,2,10502400.0
TI00009313,TXN0003095,PROD00090,1,838900.0
TI00009314,TXN0003095,PROD00039,4,1936200.0
TI00009315,TXN0003096,PROD00141,3,527900.0
TI00009316,TXN0003097,PROD00065,2,846500.0
TI00009317,TXN0003097,PROD00173,4,67500.0
TI00009318,TXN0003097,PROD00018,4,2056700.0
TI00009319,TXN0003097,PROD00112,2,3050100.0
TI00009320,TXN0003098,PROD00160,3,297400.0
TI00009321,TXN0003098,PROD00084,3,1607800.0
TI00009322,TXN0003099,PROD00009,1,183500.0
TI00009323,TXN0003100,PROD00033,2,10971800.0
TI00009324,TXN0003100,PROD00110,2,130700.0
TI00009325,TXN0003101,PROD00003,2,623300.0
TI00009326,TXN0003101,PROD00116,3,561100.0
TI00009327,TXN0003101,PROD00035,1,3271400.0
TI00009328,TXN0003101,PROD00034,2,1485900.0
TI00009329,TXN0003102,PROD00049,3,244600.0
TI00009330,TXN0003103,PROD00085,4,262600.0
TI00009331,TXN0003103,PROD00053,2,197800.0
TI00009332,TXN0003103,PROD00148,1,272900.0
TI00009333,TXN0003103,PROD00030,1,10909100.0
TI00009334,TXN0003104,PROD00032,4,359500.0
TI00009335,TXN0003104,PROD00109,4,3001900.0
TI00009336,TXN0003105,PROD00003,1,623300.0
TI00009337,TXN0003105,PROD00064,3,1537200.0
TI00009338,TXN0003105,PROD00053,3,197800.0
TI00009339,TXN0003106,PROD00005,4,613400.0
TI00009340,TXN0003107,PROD00002,3,1365600.0
TI00009341,TXN0003107,PROD00008,3,86100.0
TI00009342,TXN0003107,PROD00176,3,168200.0
TI00009343,TXN0003107,PROD00140,1,10502400.0
TI00009344,TXN0003108,PROD00037,2,718700.0
TI00009345,TXN0003108,PROD00149,1,370000.0
TI00009346,TXN0003108,PROD00106,2,610900.0
TI00009347,TXN0003109,PROD00092,1,198900.0
TI00009348,TXN0003110,PROD00050,1,134700.0
TI00009349,TXN0003111,PROD00179,2,1206500.0
TI00009350,TXN0003111,PROD00063,2,631600.0
TI00009351,TXN0003112,PROD00129,4,67800.0
TI00009352,TXN0003112,PROD00141,4,527900.0
TI00009353,TXN0003112,PROD00050,3,134700.0
TI00009354,TXN0003113,PROD00104,2,179700.0
TI00009355,TXN0003113,PROD00045,3,75500.0
TI00009356,TXN0003113,PROD00088,1,220600.0
TI00009357,TXN0003113,PROD00174,1,71600.0
TI00009358,TXN0003114,PROD00041,4,792800.0
TI00009359,TXN0003114,PROD00084,2,1607800.0
TI00009360,TXN0003114,PROD00082,4,435600.0
TI00009361,TXN0003115,PROD00046,4,314500.0
